rms,zcr,centroid,rolloff,dominant_freq,band_0_500,band_500_1500,band_1500_3000,band_3000_6000,activity,filename
0.04211173951625824,0.1366960435027189,941.4772557290904,934.0,563.0,27772.470395623644,69161.07457724465,71.8913939112787,298.8373724456145,får,får_J_0.75m_nygaard_001_s09.wav
0.05044080317020416,0.09569348084255266,941.3554640004525,864.0,551.0,21687.91585535299,112071.13989389187,121.49695218675313,425.05677190666904,får,får_J_0.75m_nygaard_001_s10.wav
0.05044008046388626,0.1613850865679105,856.7475489292162,776.0,539.0,29538.32435285188,76555.86969648825,60.716650775520826,97.53789612336293,får,får_J_0.75m_stille_001_s01.wav
0.04663724824786186,0.1655103443965248,818.1008412099602,762.0,584.0,40666.261951530025,77167.14892257094,55.46037012900152,76.44339889063073,får,får_J_0.75m_stille_001_s02.wav
0.04252482205629349,0.17838614913432088,912.6080367472739,841.0,583.0,29870.223651777575,59894.95096917058,74.4695697437104,173.94132376992138,får,får_J_0.75m_stille_001_s03.wav
0.044399164617061615,0.17944871554472155,876.8742995731795,784.0,575.0,28670.579682146876,67611.23428397716,57.175582553548054,140.5695434525893,får,får_J_0.75m_stille_001_s04.wav
0.044671256095170975,0.16757297331083193,875.227733054693,778.0,554.0,29054.05002309311,73883.22108492482,26.75664054686393,183.59029852016823,får,får_J_0.75m_stille_001_s05.wav
0.03849555552005768,0.15763485217826115,913.0942747017918,826.0,532.0,19611.686879777917,51978.876614355686,64.626184625842,116.51896747567454,får,får_J_0.75m_stille_001_s06.wav
0.034283775836229324,0.17632352022001374,893.146429169448,736.0,583.0,24652.65251754574,40318.38438187089,20.256865094082595,94.69802191500668,får,får_J_0.75m_stille_001_s07.wav
0.049684878438711166,0.17982373898368648,902.3553247328546,829.0,540.0,28370.123583789224,111798.35799964542,149.37415490761438,355.9246080357674,får,får_J_0.75m_stille_001_s08.wav
0.04197218641638756,0.16707294205887868,916.0442946940815,839.0,563.0,27527.911451538414,68851.89149331902,61.068181956500524,282.86259450160094,får,får_J_0.75m_stille_001_s09.wav
0.05024237185716629,0.16982311394462155,930.7674793147115,847.0,551.0,20814.079356364717,111999.26817373399,106.63836891010801,421.32824881934897,får,får_J_0.75m_stille_001_s10.wav
0.05046505853533745,0.13975873492093255,863.5055489471997,778.0,539.0,29669.12142903749,76501.94970967247,62.690370922431704,98.9404026480134,får,får_J_0.75m_tmlKlasse_001_s01.wav
0.048928357660770416,0.08219263703981498,950.6526493266138,1597.0,583.0,48461.60084682086,79749.53201605029,615.774992856537,163.59007044982582,får,får_J_0.75m_tmlKlasse_001_s02.wav
0.042974889278411865,0.1157572348271767,919.7926319252883,861.0,583.0,30848.907532277633,60267.582659709544,82.12449423661621,176.96420940240554,får,får_J_0.75m_tmlKlasse_001_s03.wav
0.0448426753282547,0.1204450278142384,907.49448241982,980.0,575.0,30219.742721265866,67970.47246242825,90.93452967578989,146.88847437725178,får,får_J_0.75m_tmlKlasse_001_s04.wav
0.04490068927407265,0.12025751609475592,906.9664545460739,808.0,554.0,29762.27146554178,74156.47494870673,37.8978409138572,194.33375763526652,får,får_J_0.75m_tmlKlasse_001_s05.wav
0.040785323828458786,0.08519282455153447,982.5224247550989,1728.0,564.0,22808.976578177142,61339.30614263721,424.7236090887793,135.38848007809983,får,får_J_0.75m_tmlKlasse_001_s06.wav
0.03482815995812416,0.106256641040065,931.2879216786715,1175.0,583.0,24947.195645714244,41246.73759907818,60.57496888085671,97.0208325487698,får,får_J_0.75m_tmlKlasse_001_s07.wav
0.05049818381667137,0.132320770048128,939.103388861913,1115.0,540.0,30201.676115931106,112957.02125996296,189.11020337932104,372.5081221334745,får,får_J_0.75m_tmlKlasse_001_s08.wav
0.04232364520430565,0.10188136758547409,931.3024044278125,928.0,563.0,28999.81689009787,68977.9768172267,78.56380889718342,287.38007840825907,får,får_J_0.75m_tmlKlasse_001_s09.wav
